# Acquisition started at 12/08/2022 - 14:30:17 
#
#******************************************* 
#
Event	EvType	ASIC	ChType	Ch	ADC
1104	011	2	10	30		682
1105	011	2	10	30		628
1106	011	2	10	0		628
1107	011	2	10	21		628
1108	011	2	10	31		565
1109	011	2	10	23		552
1110	011	2	10	30		605
1111	011	2	10	8		672
1112	011	2	10	29		589
1113	011	2	10	4		650
1114	011	2	10	29		603
1115	011	2	10	0		679
1116	000	2	00	2		740
1116	011	2	10	3		668
1117	011	2	10	29		601
1118	011	2	10	10		590
1119	011	2	10	10		602
1120	011	2	10	17		534
1121	011	2	10	0		600
1122	011	2	10	20		590
1123	011	2	10	10		612
1124	011	2	10	4		650
1125	011	2	11	0		0
1126	000	2	00	11		613
1126	011	2	10	12		582
1127	011	2	10	0		605
1128	011	2	10	29		676
1129	011	2	10	5		587
1130	011	2	10	12		581
1131	011	2	10	14		610
1132	011	2	10	0		596
1133	011	2	10	10		706
1134	011	2	10	27		751
1135	011	2	10	10		655
1136	011	2	10	21		594
1137	011	2	10	6		659
1138	011	2	10	23		552
1139	011	2	10	19		571
1140	011	2	10	15		582
1141	011	2	10	14		593
1142	011	2	10	31		598
1143	011	2	10	20		588
1144	011	2	10	4		632
1145	011	2	10	4		573
1146	011	2	10	20		630
1147	011	2	10	21		591
1148	011	2	10	20		667
1149	011	2	10	30		626
1150	011	2	10	10		654
1151	011	2	10	19		528
1152	011	2	10	9		553
1153	011	2	10	29		622
1154	011	2	10	12		566
1155	011	2	10	4		578
1156	011	2	10	0		586
1157	011	2	10	21		556
1158	011	2	11	0		0
1159	011	2	10	13		545
1160	011	2	10	24		550
1161	011	2	10	12		646
1162	011	2	10	6		630
1163	011	2	10	23		553
1164	011	2	10	4		634
1165	011	2	10	14		557
1166	011	2	10	4		606
1167	011	2	10	31		667
1168	011	2	10	2		557
1169	011	2	10	17		572
1170	011	2	10	9		578
1171	000	2	00	14		685
1171	011	2	10	15		636
1172	011	2	10	22		603
1173	011	2	10	14		715
1174	011	2	10	29		747
1175	011	2	10	30		647
1176	011	2	10	1		578
1177	011	2	10	26		651
1178	011	2	10	14		640
1179	011	2	10	6		648
1180	011	2	10	0		602
1181	011	2	10	28		608
1182	011	2	10	22		605
1183	011	2	10	6		584
1184	011	2	10	25		602
1185	011	2	10	26		797
1186	011	2	10	22		589
1187	011	2	10	21		635
1188	011	2	10	8		536
1189	011	2	10	1		605
1190	011	2	10	23		555
1191	011	2	10	30		611
1192	011	2	10	7		554
1193	011	2	10	30		649
1194	011	2	10	2		601
1195	011	2	11	0		0
1196	011	2	10	30		736
1197	011	2	10	15		659
1198	011	2	10	4		649
1199	011	2	10	26		651
1200	011	2	10	11		596
1201	011	2	10	27		716
1202	011	2	10	26		572
1203	011	2	10	1		578
1204	011	2	10	27		647
1205	011	2	10	14		723
1206	011	2	10	7		581
1207	011	2	11	0		0
1208	011	2	10	27		634
1209	011	2	10	27		570
1210	011	2	10	23		544
1211	011	2	10	11		584
1212	011	2	10	7		558
1213	011	2	10	6		626
1214	000	2	00	20		600
1214	011	2	10	21		633
1215	011	2	10	20		685
1216	011	2	10	9		582
1217	011	2	10	23		553
1218	011	2	10	23		572
1219	011	2	10	12		618
1220	011	2	10	2		554
1221	011	2	10	2		602
1222	011	2	10	30		578
1223	011	2	10	6		591
1224	011	2	10	20		583
1225	011	2	10	30		684
1226	011	2	10	3		650
1227	011	2	10	29		618
1228	011	2	10	5		559
1229	011	2	10	21		609
1230	000	2	00	5		571
1230	011	2	10	30		599
1231	011	2	10	19		591
1232	011	2	10	30		617
1233	011	2	10	23		544
1234	011	2	10	20		554
1235	011	2	10	0		622
1236	011	2	10	6		615
1237	011	2	10	6		700
1238	011	2	10	0		688
1239	011	2	10	2		640
1240	011	2	10	29		589
1241	011	2	10	30		635
1242	011	2	10	20		573
1243	011	2	10	20		578
1244	011	2	10	26		577
1245	011	2	10	22		688
1246	011	2	10	14		567
1247	011	2	10	2		546
1248	011	2	10	26		589
1249	011	2	10	21		548
1250	011	2	10	26		568
1251	011	2	10	20		568
1252	011	2	10	29		658
1253	011	2	10	26		570
1254	011	2	10	11		558
1255	011	2	10	3		598
1256	011	2	10	4		581
1257	011	2	10	0		643
1258	011	2	10	17		545
1259	011	2	11	0		0
1260	011	2	10	10		639
1261	011	2	10	26		590
1262	011	2	10	14		626
1263	011	2	10	17		634
1264	011	2	10	30		749
1265	011	2	10	29		591
1266	011	2	10	12		591
1267	011	2	10	1		594
1268	011	2	10	29		611
1269	011	2	10	24		669
1270	011	2	10	5		544
1271	011	2	10	14		598
1272	011	2	10	1		594
1273	011	2	10	22		629
1274	011	2	10	30		644
1275	011	2	10	21		548
1276	011	2	10	8		578
1277	011	2	10	0		591
1278	011	2	10	31		555
1279	011	2	10	17		565
1280	011	2	10	23		554
1281	000	2	00	0		589
1281	000	2	00	1		569
1281	011	2	10	2		645
1282	011	2	10	16		568
1283	011	2	10	27		635
1284	011	2	10	6		579
1285	011	2	10	31		554
1286	011	2	10	20		571
1287	011	2	10	11		568
1288	011	2	11	0		0
1289	011	2	10	27		596
1290	011	2	10	6		599
1291	011	2	10	24		637
1292	011	2	10	16		589
1293	011	2	10	30		666
1294	011	2	10	2		595
1295	011	2	10	23		568
1296	011	2	10	18		592
1297	000	2	00	21		614
1297	011	2	10	22		581
1298	011	2	10	20		658
1299	011	2	10	5		544
1300	011	2	10	4		602
1301	011	2	10	24		616
1302	011	2	10	11		595
1303	011	2	10	14		588
1304	011	2	10	23		562
1305	011	2	10	18		563
1306	011	2	10	19		527
1307	011	2	10	0		640
1308	011	2	10	20		577
1309	011	2	10	2		562
1310	011	2	10	5		585
1311	011	2	11	0		0
1312	011	2	11	0		0
1313	011	2	10	14		585
1314	011	2	11	0		0
1315	011	2	11	0		0
1316	011	2	10	10		590
1317	011	2	10	6		578
1318	011	2	10	24		578
1319	011	2	10	9		601
1320	011	2	10	30		598
1321	011	2	10	5		605
1322	011	2	10	3		593
1323	011	2	10	26		626
1324	011	2	10	14		650
1325	011	2	10	0		624
1326	011	2	10	21		568
1327	011	2	10	20		618
1328	011	2	10	20		581
1329	011	2	10	9		613
1330	011	2	10	29		699
1331	011	2	10	14		552
1332	011	2	11	0		0
1333	011	2	10	1		610
1334	011	2	10	29		613
1335	011	2	10	0		736
1336	011	2	10	29		649
1337	011	2	10	7		537
1338	011	2	10	29		652
1339	011	2	10	9		616
1340	011	2	10	20		629
1341	011	2	10	6		702
1342	011	2	10	7		637
1343	011	2	11	0		0
1344	011	2	10	15		586
1345	011	2	10	15		603
1346	011	2	10	1		715
1347	011	2	10	14		601
1348	011	2	10	2		547
1349	000	2	00	22		614
1349	011	2	10	27		569
1350	011	2	10	2		545
1351	011	2	10	20		642
1352	011	2	10	2		556
1353	011	2	10	20		704
1354	011	2	10	14		576
1355	011	2	10	0		586
1356	011	2	10	22		596
1357	011	2	10	21		564
1358	011	2	10	20		569
1359	011	2	10	8		549
1360	011	2	10	29		582
1361	011	2	10	23		572
1362	011	2	10	20		560
1363	011	2	10	3		576
1364	011	2	10	0		605
1365	011	2	10	11		614
1366	011	2	10	24		561
1367	011	2	10	8		557
1368	011	2	10	10		584
1369	011	2	10	10		570
1370	011	2	10	27		725
1371	011	2	10	30		602
1372	011	2	10	30		726
1373	011	2	10	21		627
1374	011	2	10	26		569
1375	011	2	10	23		587
1376	011	2	10	26		656
1377	011	2	10	4		608
1378	011	2	10	4		709
1379	011	2	10	25		595
1380	011	2	10	3		556
1381	011	2	10	26		640
1382	000	2	00	20		632
1382	011	2	10	21		627
1383	011	2	10	29		594
1384	011	2	10	6		606
1385	011	2	10	28		564
1386	011	2	10	31		622
1387	011	2	10	0		610
1388	011	2	10	20		560
1389	011	2	10	8		562
1390	011	2	10	4		658
1391	011	2	10	1		589
1392	011	2	10	22		586
1393	011	2	10	27		575
1394	011	2	10	4		578
1395	011	2	10	29		583
1396	011	2	10	14		565
1397	011	2	10	3		585
1398	011	2	10	6		574
1399	011	2	10	31		722
1400	011	2	11	0		0
1401	011	2	10	9		566
1402	011	2	10	19		565
1403	011	2	10	30		666
1404	011	2	10	4		835
1405	011	2	10	20		649
1406	011	2	10	29		694
1407	011	2	10	9		650
1408	011	2	10	2		553
1409	011	2	10	30		623
1410	011	2	10	14		606
1411	011	2	10	16		573
1412	011	2	10	0		708
1413	011	2	10	26		759
1414	011	2	10	11		666
1415	011	2	10	30		670
1416	011	2	10	21		580
1417	011	2	10	23		647
1418	011	2	10	5		558
1419	011	2	10	1		605
1420	011	2	10	18		605
1421	011	2	10	6		746
1422	011	2	10	23		557
1423	011	2	10	10		630
1424	011	2	10	29		602
1425	011	2	11	0		0
1426	011	2	10	30		577
1427	011	2	10	29		635
1428	011	2	10	14		598
1429	011	2	10	7		577
1430	011	2	10	22		618
1431	011	2	10	10		603
1432	011	2	10	24		618
1433	011	2	11	0		0
1434	011	2	10	12		656
1435	011	2	10	30		710
1436	011	2	10	29		652
1437	011	2	10	22		592
1438	011	2	10	27		571
1439	011	2	10	15		610
1440	011	2	10	29		634
1441	011	2	10	30		714
1442	011	2	10	30		641
1443	000	2	00	10		670
1443	011	2	10	11		668
1444	011	2	10	28		657
1445	011	2	10	21		585
1446	011	2	11	0		0
1447	011	2	10	14		550
1448	011	2	10	19		552
1449	011	2	10	8		651
1450	011	2	10	10		605
1451	011	2	10	20		574
1452	011	2	10	12		583
1453	011	2	10	19		562
1454	011	2	10	27		568
1455	011	2	10	18		572
1456	011	2	10	2		616
1457	011	2	10	10		681
1458	011	2	11	0		0
1459	011	2	10	20		565
1460	011	2	10	22		618
1461	011	2	10	20		565
1462	011	2	10	5		561
1463	011	2	10	30		595
1464	011	2	10	4		638
1465	011	2	10	4		572
1466	011	2	10	14		596
1467	011	2	10	30		634
1468	011	2	10	6		629
1469	011	2	11	0		0
1470	011	2	10	2		611
1471	011	2	11	0		0
1472	011	2	11	0		0
1473	011	2	10	15		579
1474	011	2	10	30		722
1475	011	2	10	10		578
1476	011	2	10	28		542
1477	011	2	10	23		581
1478	011	2	10	21		549
1479	011	2	11	0		0
1480	011	2	10	4		588
1481	011	2	10	17		602
1482	011	2	10	0		653
1483	011	2	10	30		650
1484	011	2	10	29		694
1485	011	2	10	0		621
1486	011	2	10	1		577
1487	011	2	10	30		586
1488	011	2	10	17		578
1489	011	2	10	10		608
1490	011	2	10	13		576
1491	011	2	10	6		574
1492	011	2	10	7		573
1493	011	2	10	29		624
1494	011	2	10	27		606
1495	011	2	10	30		641
1496	011	2	10	1		603
1497	011	2	10	15		642
1498	011	2	10	12		633
1499	011	2	10	30		604
1500	011	2	10	22		717
1501	011	2	10	29		635
1502	011	2	10	30		630
1503	011	2	10	6		691
1504	011	2	10	15		570
1505	011	2	10	6		623
1506	011	2	10	22		611
1507	011	2	10	0		628
1508	011	2	10	25		623
1509	011	2	10	1		586
1510	011	2	10	1		633
1511	011	2	10	28		544
1512	011	2	10	6		598
1513	011	2	10	12		622
1514	011	2	10	15		597
1515	011	2	10	22		585
1516	011	2	10	4		590
1517	011	2	10	27		569
1518	011	2	10	14		562
1519	011	2	10	6		606
1520	011	2	10	0		649
1521	011	2	10	23		611
1522	011	2	11	0		0
1523	011	2	11	0		0
1524	011	2	10	1		575
1525	011	2	10	30		729
1526	011	2	10	1		597
1527	011	2	10	30		572
1528	011	2	10	30		597
1529	011	2	10	6		779
1530	011	2	10	2		570
1531	011	2	10	22		612
1532	011	2	10	22		565
1533	011	2	10	24		589
1534	011	2	10	21		745
1535	011	2	10	28		614
1536	011	2	11	0		0
1537	011	2	10	10		571
1538	011	2	10	29		746
1539	011	2	10	15		583
1540	011	2	10	30		627
1541	011	2	10	29		649
1542	011	2	10	30		584
1543	011	2	10	29		623
1544	011	2	10	6		612
1545	011	2	10	3		565
1546	011	2	10	24		654
1547	011	2	10	0		589
1548	011	2	10	31		592
1549	011	2	10	21		634
1550	011	2	10	16		571
1551	011	2	10	22		570
1552	011	2	10	26		593
1553	011	2	10	10		576
1554	011	2	10	23		605
1555	011	2	10	4		608
1556	011	2	10	22		560
1557	011	2	10	11		562
1558	011	2	10	13		588
1559	011	2	10	16		679
1560	011	2	10	13		597
1561	011	2	10	30		618
1562	011	2	10	10		587
1563	011	2	10	4		585
1564	011	2	10	10		576
1565	011	2	10	1		618
1566	011	2	10	6		633
1567	011	2	10	29		597
1568	011	2	10	1		624
1569	011	2	10	17		570
1570	011	2	11	0		0
1571	011	2	10	4		592
1572	011	2	10	5		538
1573	011	2	10	6		576
1574	011	2	10	19		549
1575	011	2	10	15		734
1576	011	2	10	31		582
1577	011	2	10	22		616
1578	011	2	10	27		571
1579	011	2	10	20		590
1580	011	2	10	29		615
1581	011	2	10	18		594
1582	011	2	10	2		567
1583	011	2	10	30		599
1584	011	2	10	8		595
1585	011	2	10	2		573
1586	011	2	10	30		701
1587	011	2	10	4		588
1588	011	2	10	4		622
1589	011	2	10	26		568
1590	011	2	10	30		612
1591	011	2	10	30		680
1592	011	2	10	2		575
1593	011	2	10	4		590
1594	011	2	10	4		593
1595	011	2	10	22		753
1596	011	2	10	16		584
1597	011	2	10	24		607
1598	011	2	10	7		550
1599	011	2	10	2		617
1600	011	2	10	29		676
1601	011	2	10	31		556
1602	011	2	10	30		630
1603	011	2	10	4		621
1604	011	2	11	0		0
1605	011	2	10	5		552
1606	011	2	10	13		594
1607	011	2	10	15		568
1608	011	2	10	22		586
1609	011	2	10	21		576
1610	011	2	10	6		642
1611	011	2	10	5		539
1612	011	2	10	10		677
1613	011	2	10	4		630
1614	011	2	10	21		548
1615	011	2	10	15		581
1616	011	2	10	4		598
1617	011	2	10	20		590
1618	011	2	10	22		658
1619	011	2	10	12		576
1620	011	2	10	29		599
1621	011	2	10	10		596
1622	011	2	10	4		582
1623	011	2	10	0		606
1624	011	2	10	11		617
1625	011	2	10	5		1218
1626	011	2	11	0		0
1627	011	2	10	19		653
1628	011	2	10	21		622
1629	011	2	10	15		649
1630	011	2	10	15		650
1631	011	2	10	22		572
1632	011	2	10	24		724
1633	011	2	10	24		553
1634	011	2	10	14		578
1635	011	2	10	24		550
1636	011	2	10	17		586
1637	011	2	10	30		645
1638	011	2	10	22		708
1639	011	2	10	2		573
1640	011	2	10	2		546
1641	011	2	10	29		632
1642	011	2	10	12		624
1643	011	2	10	0		663
1644	011	2	10	23		660
1645	011	2	10	12		610
1646	011	2	10	22		561
1647	011	2	10	15		580
1648	011	2	10	22		674
1649	011	2	10	7		656
1650	011	2	10	29		591
1651	011	2	10	4		683
1652	011	2	10	30		670
1653	011	2	10	20		574
1654	011	2	11	0		0
1655	011	2	10	19		574
1656	011	2	10	3		666
1657	011	2	10	22		576
1658	011	2	10	23		558
1659	011	2	10	24		588
1660	011	2	11	0		0
1661	011	2	10	15		595
1662	011	2	10	11		625
1663	011	2	10	6		611
1664	011	2	10	29		685
1665	011	2	10	22		576
1666	011	2	10	1		566
1667	011	2	11	0		0
1668	011	2	10	29		671
1669	011	2	10	29		580
1670	011	2	10	11		562
1671	011	2	10	11		567
1672	011	2	10	22		589
1673	011	2	10	24		596
1674	011	2	10	14		566
1675	011	2	10	19		526
1676	011	2	10	12		601
1677	011	2	10	14		841
1678	011	2	10	29		710
1679	011	2	10	27		627
1680	011	2	10	17		573
1681	011	2	10	6		804
1682	011	2	10	30		655
1683	011	2	10	1		589
1684	011	2	10	1		707
1685	011	2	11	0		0
1686	011	2	10	6		599
1687	011	2	10	2		624
1688	011	2	10	17		1113
1689	011	2	10	10		650
1690	011	2	10	28		593
1691	011	2	10	24		610
1692	011	2	10	29		994
1693	011	2	10	0		597
1694	011	2	10	0		776
1695	011	2	10	23		539
1696	011	2	10	12		574
1697	011	2	10	13		565
1698	011	2	10	1		682
1699	011	2	10	14		582
1700	011	2	10	18		609
1701	011	2	10	16		582
1702	011	2	10	0		618
1703	011	2	10	10		608
1704	011	2	10	24		589
1705	011	2	10	2		654
1706	011	2	10	27		605
1707	011	2	10	22		595
1708	011	2	10	30		612
1709	011	2	10	13		561
1710	011	2	10	14		570
1711	011	2	10	30		645
1712	011	2	10	6		614
1713	011	2	10	26		650
1714	011	2	10	20		554
1715	011	2	10	30		693
1716	011	2	10	4		585
1717	011	2	10	1		639
1718	011	2	10	6		594
1719	011	2	10	20		589
1720	011	2	10	11		548
1721	011	2	10	14		568
1722	011	2	10	4		577
1723	011	2	10	11		621
1724	011	2	10	1		589
1725	011	2	10	18		570
1726	011	2	10	20		573
1727	011	2	11	0		0
1728	011	2	10	26		602
1729	011	2	10	6		605
1730	011	2	10	10		605
1731	000	2	00	3		673
1731	011	2	10	4		632
1732	011	2	10	20		550
1733	011	2	10	10		573
1734	011	2	10	15		561
1735	011	2	10	21		566
1736	011	2	10	1		684
1737	011	2	10	24		559
1738	011	2	10	0		666
1739	011	2	10	9		563
1740	011	2	10	9		572
1741	011	2	10	15		613
1742	011	2	10	10		730
1743	011	2	10	2		563
1744	011	2	10	20		597
1745	011	2	10	31		572
1746	011	2	10	22		572
1747	011	2	10	21		574
1748	011	2	10	30		572
1749	011	2	10	28		622
1750	011	2	11	0		0
1751	011	2	10	30		598
1752	011	2	10	2		545
1753	011	2	10	15		554
1754	011	2	10	15		644
1755	011	2	10	0		705
1756	011	2	10	10		587
1757	011	2	10	26		660
1758	011	2	10	30		576
1759	011	2	10	10		578
1760	011	2	10	0		576
1761	011	2	10	13		609
1762	011	2	10	29		578
1763	011	2	10	29		666
1764	011	2	10	14		621
1765	011	2	10	7		562
1766	011	2	10	30		686
1767	011	2	10	1		650
1768	011	2	10	22		678
1769	011	2	10	14		582
1770	011	2	10	30		657
1771	011	2	10	8		620
1772	011	2	10	28		577
1773	011	2	10	26		657
1774	011	2	11	0		0
1775	011	2	10	11		620
1776	011	2	10	2		668
1777	011	2	10	4		608
1778	011	2	10	13		605
1779	011	2	10	22		572
1780	011	2	10	15		627
1781	011	2	10	15		672
1782	011	2	10	30		647
1783	011	2	10	0		647
1784	011	2	10	1		603
1785	011	2	10	22		711
1786	011	2	10	22		594
1787	011	2	10	29		609
1788	011	2	10	5		538
1789	011	2	10	0		594
1790	011	2	10	29		603
1791	011	2	10	23		541
1792	011	2	10	15		636
1793	011	2	10	15		579
1794	011	2	10	10		577
1795	011	2	10	30		606
1796	011	2	10	9		746
1797	011	2	10	24		602
1798	011	2	10	29		580
1799	011	2	10	20		573
1800	011	2	10	2		612
1801	011	2	11	0		0
1802	011	2	10	12		576
1803	011	2	10	18		570
1804	000	2	00	24		601
1804	011	2	10	25		567
1805	011	2	10	7		591
1806	011	2	10	1		725
1807	011	2	10	30		603
1808	011	2	10	8		560
1809	011	2	11	0		0
1810	011	2	10	0		590
1811	011	2	10	19		586
1812	000	2	00	16		587
1812	011	2	10	28		571
1813	011	2	10	9		613
1814	011	2	10	15		599
1815	011	2	10	20		552
1816	011	2	10	30		608
1817	011	2	10	1		581
1818	011	2	10	30		605
1819	011	2	10	4		613
1820	011	2	10	22		624
1821	011	2	10	22		709
1822	011	2	10	21		564
1823	011	2	10	26		647
1824	011	2	10	15		613
1825	011	2	10	9		560
1826	011	2	10	19		553
1827	011	2	10	10		566
1828	011	2	10	24		593
1829	011	2	10	5		553
1830	011	2	10	6		604
1831	011	2	10	20		644
1832	011	2	10	30		662
1833	011	2	10	29		584
1834	011	2	10	20		586
1835	011	2	10	9		571
1836	011	2	11	0		0
1837	011	2	10	4		715
1838	011	2	10	0		586
1839	011	2	10	21		594
1840	011	2	10	17		546
1841	011	2	10	29		658
1842	011	2	10	13		564
1843	011	2	10	31		580
1844	011	2	10	21		576
1845	011	2	10	14		578
1846	011	2	10	26		561
1847	011	2	10	12		593
1848	011	2	10	2		666
1849	011	2	10	29		589
1850	011	2	10	11		547
1851	011	2	10	30		636
1852	011	2	10	9		564
1853	011	2	10	11		552
1854	011	2	10	14		673
1855	011	2	10	26		625
1856	011	2	10	13		606
1857	011	2	10	0		594
1858	011	2	10	17		533
1859	011	2	10	15		577
1860	000	2	00	13		988
1860	011	2	10	14		989
1861	000	2	00	20		561
1861	011	2	10	21		622
1862	011	2	10	11		601
1863	011	2	10	14		611
1864	011	2	10	17		677
1865	011	2	10	0		592
1866	011	2	10	21		674
1867	011	2	10	6		689
1868	011	2	10	19		523
1869	011	2	10	17		787
1870	011	2	10	29		630
1871	011	2	10	29		622
1872	011	2	10	24		654
1873	011	2	10	30		673
1874	011	2	10	21		715
1875	011	2	10	0		645
1876	011	2	10	4		595
1877	011	2	10	22		601
1878	011	2	10	4		591
1879	011	2	10	31		628
1880	011	2	10	8		542
1881	011	2	10	10		582
1882	011	2	10	4		669
1883	011	2	10	2		571
1884	011	2	10	1		601
1885	011	2	10	21		564
1886	011	2	10	21		629
1887	011	2	10	30		621
1888	011	2	10	6		670
1889	011	2	10	12		567
1890	011	2	10	3		695
1891	011	2	10	22		560
1892	011	2	10	6		583
1893	011	2	10	20		601
1894	011	2	10	5		540
1895	011	2	10	15		584
1896	011	2	10	6		597
1897	011	2	10	22		672
1898	011	2	10	30		573
1899	011	2	10	26		577
1900	011	2	10	15		615
1901	011	2	10	11		569
1902	011	2	10	14		574
1903	011	2	10	0		786
1904	011	2	10	20		702
1905	011	2	10	10		598
1906	011	2	10	30		699
1907	011	2	10	20		629
1908	011	2	10	30		570
1909	011	2	10	29		591
1910	011	2	10	14		635
1911	011	2	10	0		623
1912	011	2	10	25		603
1913	011	2	10	29		676
1914	011	2	10	1		647
1915	011	2	10	12		606
1916	011	2	10	11		646
1917	011	2	10	30		756
1918	011	2	10	0		630
1919	011	2	10	22		580
1920	011	2	10	30		622
1921	011	2	10	20		691
1922	011	2	10	30		672
1923	011	2	10	4		613
1924	011	2	10	15		623
1925	011	2	10	6		689
1926	011	2	11	0		0
1927	011	2	10	6		592
1928	011	2	10	23		631
1929	011	2	10	29		636
1930	011	2	10	19		611
1931	011	2	10	11		594
1932	011	2	10	2		606
1933	011	2	10	0		669
1934	011	2	10	21		569
1935	011	2	10	15		637
1936	011	2	10	16		565
1937	011	2	10	2		626
1938	011	2	10	0		668
1939	011	2	10	9		594
1940	011	2	10	14		634
1941	011	2	10	30		610
1942	011	2	10	7		546
1943	011	2	10	27		633
1944	011	2	10	10		581
1945	011	2	10	2		546
1946	011	2	10	27		566
1947	011	2	10	7		541
1948	011	2	10	17		561
1949	011	2	10	19		604
1950	011	2	10	29		596
1951	011	2	10	9		621
1952	011	2	10	2		632
1953	011	2	10	1		581
1954	011	2	10	21		582
1955	011	2	10	30		602
1956	011	2	10	21		594
1957	011	2	10	22		719
1958	011	2	10	22		619
1959	011	2	10	6		590
1960	011	2	10	25		605
1961	011	2	10	17		548
1962	011	2	10	31		551
1963	011	2	10	27		638
1964	000	2	00	10		619
1964	000	2	00	11		708
1964	011	2	10	12		612
1965	011	2	10	0		585
1966	011	2	10	0		675
1967	011	2	10	20		557
1968	011	2	10	6		582
1969	011	2	10	28		553
1970	011	2	10	27		621
1971	011	2	10	13		564
1972	011	2	10	6		577
1973	011	2	10	2		556
1974	011	2	10	0		576
1975	011	2	10	1		566
1976	011	2	10	30		684
1977	011	2	10	14		620
1978	011	2	10	2		546
1979	011	2	10	19		527
1980	011	2	10	14		548
1981	011	2	10	22		673
1982	011	2	10	7		580
1983	011	2	10	19		682
1984	011	2	10	19		535
1985	011	2	10	14		570
1986	011	2	10	27		658
1987	011	2	10	13		766
1988	011	2	10	20		570
1989	011	2	10	1		722
1990	011	2	10	31		545
1991	011	2	10	6		646
1992	011	2	10	24		590
1993	011	2	10	4		644
1994	011	2	10	9		571
1995	000	2	00	16		580
1995	011	2	10	17		602
1996	011	2	10	0		707
1997	011	2	10	9		611
1998	011	2	10	11		593
1999	011	2	10	22		598
2000	011	2	10	3		598
2001	011	2	10	4		596
2002	011	2	10	30		609
2003	011	2	10	9		717
2004	011	2	10	24		785
2005	011	2	10	10		577
2006	011	2	10	8		561
2007	011	2	10	29		586
2008	011	2	10	29		585
2009	011	2	10	14		705
2010	011	2	10	11		708
2011	011	2	10	3		600
2012	011	2	10	28		593
2013	011	2	10	30		718
2014	011	2	10	18		597
2015	011	2	10	1		573
2016	011	2	11	0		0
2017	011	2	11	0		0
2018	011	2	10	2		577
2019	011	2	10	27		586
2020	011	2	10	15		699
2021	011	2	10	23		589
2022	011	2	10	4		619
2023	011	2	10	31		550
2024	011	2	10	29		578
2025	011	2	10	22		582
2026	011	2	10	20		551
2027	011	2	10	0		622
2028	011	2	10	3		578
2029	011	2	10	16		566
2030	011	2	10	14		557
2031	011	2	11	0		0
2032	011	2	10	15		597
2033	011	2	10	13		656
2034	011	2	10	27		629
2035	011	2	11	0		0
2036	011	2	11	0		0
2037	011	2	10	9		578
2038	011	2	10	23		791
2039	011	2	10	30		588
2040	011	2	10	11		573
2041	011	2	10	30		690
2042	011	2	10	23		602
2043	011	2	10	2		628
2044	011	2	10	29		677
2045	011	2	11	0		0
2046	011	2	10	2		587
2047	011	2	10	30		699
2048	011	2	11	0		0
2049	011	2	10	28		629
2050	011	2	10	0		578
2051	011	2	10	30		589
2052	011	2	10	18		551
2053	011	2	10	0		619
2054	011	2	10	10		616
2055	011	2	10	28		549
2056	011	2	10	30		603
2057	011	2	10	11		586
2058	011	2	10	4		605
2059	011	2	10	8		539
2060	011	2	10	13		560
2061	011	2	10	24		741
2062	011	2	10	20		617
2063	011	2	10	13		630
2064	011	2	10	10		616
2065	011	2	10	7		544
2066	011	2	10	29		589
2067	011	2	10	4		579
2068	011	2	10	24		568
2069	011	2	10	30		570
2070	011	2	10	0		641
2071	011	2	11	0		0
2072	011	2	10	1		604
2073	011	2	10	19		523
2074	011	2	10	9		548
2075	011	2	10	1		569
2076	011	2	10	20		669
2077	011	2	10	24		572
2078	011	2	10	7		594
2079	011	2	10	22		579
2080	011	2	10	0		583
2081	011	2	10	23		716
2082	011	2	10	9		638
2083	011	2	10	0		616
2084	011	2	10	3		561
2085	011	2	10	27		568
2086	000	2	00	19		667
2086	011	2	10	20		760
2087	011	2	10	17		557
2088	011	2	10	4		620
